query	reference	matches	score
C02	Acetyllysine_4TMS	12	0.543259181607845
C02	Acetylmethionine_1TMS	3	0.0005423549408536083
C02	Acetylmethionine_2TMS	2	0.0130836738851053
C02	Acetylproline_1TMS	1	0.0007604310536138523
C02	Acetylserine_2TMS	1	0.000254402059187421
C02	Acetyltryptophan_2TMS isomer 1	1	3.7395082820078476e-05
C02	Acetyltryptophan_2TMS isomer 2	1	6.875973062404713e-05
C02	Acetyltryptophan_3TMS	1	1.3724201268253833e-05
C02	Adenosine_4TMS	2	0.09127837099174592
C02	Adenosine_5TMS	1	0.018611244361435856
C02	Alanine_2TMS	1	0.012880990810856209
C02	Allantoin_3TMS	2	0.0019065567625847699
C02	Allose_5TMS isomer 2	1	0.0013562493094008395
C02	Arginine_3TMS	3	0.007312653099493755
C02	Ascorbic acid_4TMS	1	0.0010187101575315203
C02	Asparagine_2TMS	3	0.027660060829435704
C02	Asparagine_3TMS	1	0.0054739222351826225
C02	Asparagine_4TMS isomer 1	1	7.020392002290745e-05
C02	Aspartic acid_3TMS isomer	1	0.02447716065970947
C02	Aspartic acid_3TMS isomer	1	0.0900921606784454
C02	Aspartic acid_3TMS isomer	3	0.02447716065970947
C02	Aspartic acid_3TMS isomer	3	0.0900921606784454
C02	Aspartic acid_4TMS	1	7.466006991391581e-05
C02	Azelaic acid_2TMS	1	0.00015587520543963414
C02	Cholestenone	1	8.085459844598962e-05
C02	Cysteine_3TMS	2	0.0002507505810003012
C02	Cytidine_4TMS	3	0.0052004160668348755
C02	Cytidine_5TMS	3	0.004621721180827587
C02	Cytosine_2TMS	1	0.0001923114631957161
C02	Dopamine_4TMS	4	0.5449770826402279
C02	Ergocalciferol_TMS	1	0.00011633556780223716
C02	Ergosterol_1TMS	1	0.0001339357226999671
C02	Estradiol_2TMS	1	0.009235750570835095
C02	Estrone_1TMS	2	0.00015906302133565292
C02	Estrone_1TMS	2	0.0034949226275750264
C02	Estrone_1TMS	1	0.00015906302133565292
C02	Estrone_1TMS	1	0.0034949226275750264
C02	Galactose_5TMS isomer 2	1	0.0012801529105142158
C02	Gluconic acid-1,4-lactone	2	0.005046656821623356
C02	Gluconic acid-1,5-lactone	2	0.0029854016041425853
C02	Gluconolactone	2	0.009800777369262893
C02	Glucose-6-phosphate_6TMS isomer 1	1	0.0028521867346293587
C02	Glucose-6-phosphate_6TMS isomer 2	1	0.00227166244154015
C02	Glucose_5TMS isomer 1	1	0.0009112069654194869
C02	Glucose_5TMS isomer 2	1	0.0009283622512619179
C02	Glucuro-3,6-lactone_3TMS isomer 1	3	0.004546791785599256
C02	Glutamic acid_2TMS	5	0.5381248683059744
C02	Glutamic acid_3TMS spectra 1	3	0.02914742204835985
C02	Glutamic acid_3TMS spectra 2	3	0.028008163765386708
C02	Glycine_3TMS	4	0.4960043816803105
C02	Glycylleucine_3TMS	4	0.5368197728679279
C02	Glycylleucine_4TMS	5	0.5168553649179582
C02	Glycylvaline_4TMS	5	0.4557206579822896
C02	Guanosine_5TMS	2	0.023579097286063
C02	Histidine_3TMS	4	0.1146565156769918
C02	Histidine_4TMS	4	0.011093534835166015
C02	Homocitrulline_4TMS	9	0.1276506274516918
C02	Homocysteine_3TMS	3	0.07167763461754549
C02	Homocysteine_4TMS	3	0.06752417288380293
C02	Homoserine_3TMS	2	0.05086506376307545
C02	Homoserine_4TMS	4	0.0323162495432312
C02	Hydroxyproline_3TMS	3	0.04202202580290102
C02	Hypotaurine_3TMS	2	0.0771473009876312
C02	Inosine_4TMS	2	0.0698482809940764
C02	Itaconic acid_2TMS	2	0.014128974474013503
C02	Kynurenine_2TMS	2	0.011701728662680063
C02	Kynurenine_4TMS	1	0.0074793140278763106
C02	Lysine_3TMS	10	0.3935386386665493
C02	Lysine_4TMS	23	0.92281020332912
C02	Maleamic acid_2TMS isomer 1	1	2.7962825153846087e-05
C02	Maleamic acid_2TMS isomer 2	1	3.070134768158822e-05
C02	Maleamic acid_3TMS	2	0.00019536946904005214
C02	Maleic acid_2TMS	1	0.00025215095686407146
C02	Maltotriose_11TMS isomer 1	1	0.001461249413361761
C02	Maltotriose_11TMS isomer 2	1	0.0015903731440540536
C02	Mannitol_6TMS	1	0.0012508579140035106
C02	Methionine sulfoxide_3TMS	2	0.07667139786728727
C02	Methionine_2TMS	2	0.07837637416673555
C02	Methyl palmitate	2	0.005660922512661864
C02	Methyl stearate	3	0.0096494836840553
C02	Methylnicotinamide_1TMS	1	0.0010310287083985853
C02	Myo-inositol_6TMS	2	0.0011994958724397908
C02	Norleucine_2TMS	1	0.0012520720265953573
C02	Norvaline_2TMS	1	0.0012190505803543355
C02	Norvaline_3TMS	10	0.060362939608259225
C02	Pipecolinic acid_1TMS	2	0.06817587272656046
C02	Pipecolinic acid_2TMS	4	0.7553661382849925
C02	Pregnenolone_1TMS	2	0.00025876622623306365
C02	Progesterone	1	0.0002424655564462266
C02	Pyroglutamic acid_2TMS	1	0.00023021702605686783
C02	Pyroglutamic acid_2TMS	1	0.00022668413166439374
C02	Pyroglutamic acid_2TMS	1	0.00023021702605686783
C02	Pyroglutamic acid_2TMS	1	0.00022668413166439374
C02	Salicylic acid_2TMS	1	0.019820576114862744
C02	Serine_4TMS	2	9.544970739085476e-05
C02	Serotonin_3TMS	4	0.5426699437298467
C02	Serotonin_4TMS	4	0.5442768672551515
C02	Spermidine_4TMS	6	0.20026858787156893
C02	Spermidine_5TMS	18	0.4362833131615969
C02	Spermine_6TMS	12	0.2994754750417145
C02	Spermine_derivative	11	0.4398345322035695
C02	Suberic acid_2TMS	1	3.8418599439991165e-05
C02	Sucrose_8TMS	2	0.0022839617988718547
C02	Taurine_3TMS	3	0.07540405889015715
C02	Theanine_2TMS	3	0.005694857033050183
C02	Theanine_3TMS	7	0.01379006948794814
C02	Threonine_3TMS spectra 1	3	0.012490472418237286
C02	Threonine_3TMS spectra 2	3	0.010873422900932355
C02	Thymol_1TMS	1	0.018416517246346523
C02	Tryptamine_3TMS	5	0.5257600287721036
C02	Tryptamine_3TMS	5	0.5399743284180667
C02	Tryptamine_3TMS	4	0.5257600287721036
C02	Tryptamine_3TMS	4	0.5399743284180667
C02	Tryptamine_derivative	4	0.4919034647440943
C02	Uracil_2TMS	1	0.009976109653393251
C02	Urea_2TMS	1	0.005530396036858129
C02	Uric acid_4TMS	1	0.009960760560696372
C02	Uridine_4TMS isomer 1	2	0.004803240449362094
C02	Uridine_4TMS isomer 2	2	0.0036388546169324703
C02	Valine_2TMS	2	0.010874489481236288
C02	beta-Alanine_3TMS	4	0.2531413216579922
C02	gamma-Aminobutyric acid_3TMS	4	0.4748497657211422
C02	trans-Aconitic acid_3TMS	1	0.0019340987475816801
C03	1-Octadecanol_1TMS	2	0.021355044367622256
C03	3,4-Dihydroxybenzeneacetic acid_3TMS	1	0.00783684576869267
C03	4-Hydroxy-3methoxyphenylacetic acid_2TMS	1	0.0022504003046903693
C03	7-Dehydrocholesterol_1TMS	9	0.06839484425502884
C03	Alanine_2TMS	1	0.013942073467391429
C03	Aspartic acid_4TMS	1	0.0036785208235954633
C03	Azelaic acid_2TMS	2	0.01769398734084509
C03	Cholestanol_1TMS	24	0.1570415091574604
C03	Cholestatrienol_1TMS	8	0.01977740345635013
C03	Cholestenone	11	0.08227579852167535
C03	Dehydrocholesterol_1TMS	3	0.018224834540243928
C03	Dehydroergosterol_1TMS	7	0.02803786053919597
C03	Deoxycholic acid_3TMS	9	0.06487105981424847
C03	Ergocalciferol_TMS	9	0.060904791429670736
C03	Ergosterol_1TMS	9	0.060726106726159634
C03	Estradiol_2TMS	1	0.0019937084128362386
C03	Homogentisic acid_3TMS	1	0.002795149012324935
C03	Lithocholic acid_2TMS	16	0.14019527074399615
C03	Methyl palmitate	2	0.01868250248664173
C03	Methyl stearate	4	0.02785815806337022
C03	Myristic acid_1TMS	2	0.012354726449822296
C03	Norvaline_3TMS	2	0.02740925117599368
C03	Palmitic acid_1TMS	1	0.014535131071912209
C03	Palmitoleic acid_1TMS	5	0.06494879058088569
C03	Pregnenolone_1TMS	10	0.07347372385412965
C03	Progesterone	6	0.05116720113069487
C03	Sarcosine_2TMS	1	0.006522076683744036
C03	Sebacid acid_2TMS	3	0.0410148738647004
C03	Stearic acid_1TMS	1	0.0092292721476662
C03	Stigmasterol_1TMS	24	0.17215680644174708
C03	Suberic acid_2TMS	1	0.020852288637072138
C03	Tetradecanedioic acid_2TMS	6	0.07232889968389918
C03	Threonine_3TMS spectra 1	1	0.00790383263467509
C03	Urea_3TMS	1	0.0026813081366742603
C03	alpha-Tocopherol_1TMS	1	0.003714295466817837
C03	beta-Sitosterol_1TMS	20	0.1311848403393492
C03	cis-Caffeic acid_3TMS	1	0.00035897130954556705
C04	1-Octadecanol_1TMS	2	0.005991697321056946
C04	2,3-Dihydroxybenzoic acid_3TMS	1	9.000815328406149e-05
C04	2-Deoxyglucose_4TMS	1	0.005607209043204853
C04	2-Oxoadipic acid_2TMS isomer 1	1	0.004275953148999002
C04	5-Methylcytidine_4TMS isomer 1	1	0.002006053363778473
C04	5-Methylcytidine_4TMS isomer 2	1	0.00010713104131173892
C04	7-Dehydrocholesterol_1TMS	1	0.003089127116726961
C04	Acetylgalactosamine_4TMS	1	0.0035402197905189396
C04	Acetylgalactosamine_5TMS isomer 2	1	0.003337579502132937
C04	Acetylglucosamine_5TMS isomer 1	1	0.005352997007966156
C04	Acetylglucosamine_5TMS isomer 2	1	0.003204232942472992
C04	Acetylglutamine_2TMS	1	7.469547020072783e-05
C04	Acetyllysine_4TMS	1	0.005436131537182658
C04	Alanine_2TMS	1	0.0034018218993675012
C04	Allantoin_3TMS	1	0.002957086102154607
C04	Allose_5TMS isomer 1	1	0.002917536696003655
C04	Allose_5TMS isomer 2	1	0.0022823790532915363
C04	Arabitol_5TMS	1	0.0036280173391834885
C04	Arabitol_5TMS	1	0.003821968411534456
C04	Arabitol_5TMS	1	0.0036280173391834885
C04	Arabitol_5TMS	1	0.003821968411534456
C04	Ascorbic acid_4TMS	3	0.01733668721014417
C04	Asparagine_3TMS	1	0.0039884004792173355
C04	Asparagine_4TMS isomer 1	2	0.00749415090324977
C04	Aspartic acid_4TMS	2	0.01661213135053405
C04	Azelaic acid_2TMS	1	0.00036027413766810917
C04	Citraconic acid_2TMS	1	0.0002689000625193353
C04	Citric acid_4TMS	11	0.22160713856460384
C04	Cotinine	1	0.008269489288274944
C04	Cystine_4TMS	2	0.008215930876410697
C04	Cytidine_5TMS	2	0.0024680570093593363
C04	Dehydrocholesterol_1TMS	1	0.00279899988861212
C04	Dehydroergosterol_1TMS	1	0.028416310022510338
C04	Deoxycholic acid_3TMS	1	0.004247946513402722
C04	Ergosterol_1TMS	1	0.004219720019140877
C04	Ferulic acid_2TMS	1	0.0002480466251670452
C04	Fructose_5TMS isomer 1	1	0.003006406701551731
C04	Fructose_5TMS isomer 2	1	0.0026579942055346252
C04	Galactitol_6TMS	1	0.004449772089681211
C04	Galactose_5TMS isomer 1	1	0.0031369266396179024
C04	Galactose_5TMS isomer 2	1	0.002674530984460089
C04	Gluconic acid-1,4-lactone	1	0.005797249064663189
C04	Gluconic acid-1,5-lactone	1	0.010014854183439734
C04	Gluconic acid_6TMS	3	0.017417731444496348
C04	Gluconolactone	2	0.007685411404050194
C04	Glucose_5TMS isomer 1	1	0.0035516007526556225
C04	Glucose_5TMS isomer 2	1	0.003099418988441268
C04	Glucuro-3,6-lactone_3TMS isomer 1	1	0.0023612590218960875
C04	Glucuro-3,6-lactone_3TMS isomer 2	2	0.06001582297094187
C04	Glutamic acid_3TMS spectra 1	1	0.003969883301618345
C04	Glutamic acid_3TMS spectra 2	1	0.003951723153135132
C04	Histidine_4TMS	1	0.0064778547243513574
C04	Homocysteine_4TMS	1	0.0031573948181849144
C04	Homogentisic acid_3TMS	2	0.00020166552756966256
C04	Homoserine_3TMS	1	7.924868565390718e-05
C04	Homoserine_4TMS	1	0.005234949379199485
C04	Indole-2-carboxylic acid_1TMS	1	4.6669672875591634e-05
C04	Isocitric acid_4TMS	11	0.1747617156984719
C04	Kynurenine_4TMS	2	0.03125673634863562
C04	Maleamic acid_3TMS	1	0.00027617039515959326
C04	Malic acid_3TMS	2	0.01602600656708445
C04	Maltose_8TMS isomer 1	2	0.003528403928965299
C04	Maltose_8TMS isomer 2	2	0.004071779445398745
C04	Maltotriose_11TMS isomer 2	2	0.002918081096209344
C04	Mannitol_6TMS	1	0.005025928420385629
C04	Mannose_5TMS isomer 1	1	0.0033636680036176914
C04	Mannose_5TMS isomer 2	1	0.0026386297931893067
C04	Methionine sulfoxide_3TMS	1	0.00013785427751893716
C04	Myo-inositol_6TMS	2	0.021548881014834955
C04	Myristic acid_1TMS	2	0.056365285109884075
C04	Phosphoserine_4TMS	1	0.00468139788695746
C04	Progesterone	1	0.006262274065926489
C04	Ribitol_5TMS	1	0.0026699327896833967
C04	Sebacid acid_2TMS	1	7.49421946010164e-05
C04	Serine_3TMS	1	0.003845527792219506
C04	Shikimic acid_4TMS	1	0.004694716592955717
C04	Sorbitol_6TMS	1	0.004765204366135885
C04	Spermidine_4TMS	2	0.0003647518857821133
C04	Spermine_6TMS	1	0.003925281932173253
C04	Suberic acid_2TMS	1	0.0002594592988629414
C04	Sucrose_8TMS	1	0.00012420552305598124
C04	Tetradecanedioic acid_2TMS	1	4.914931285739405e-05
C04	Threonic acid_4TMS	1	0.015420385605185674
C04	Threonine_3TMS spectra 2	2	0.113521330028177
C04	Tryptamine_2TMS	1	0.007359113127457098
C04	Tryptamine_3TMS	1	0.007349439089974477
C04	Tryptamine_derivative	1	0.006501458864186897
C04	Uracil_2TMS	1	0.0032469217459254584
C04	Uridine_4TMS isomer 1	1	0.0004469489876740745
C04	Uridine_4TMS isomer 2	2	0.00032890070389442606
C04	Vanillic acid_2TMS	2	0.00043367913228775765
C04	cis-Caffeic acid_3TMS	1	0.0007280402936411483
C04	trans-Aconitic acid_3TMS	5	0.1357689763314686
C04	trans-Caffeic acid_3TMS	1	0.0008457851616862116
C05	Acetylalanine_2TMS	1	0.02058518629603673
C05	Adenosine_4TMS	1	6.780856994125619e-06
C05	Asparagine_3TMS	1	2.063827552049673e-05
C05	Dehydrocholesterol_1TMS	1	0.0016924892114562765
C05	Glucose-6-phosphate_6TMS isomer 1	5	0.051880091043988025
C05	Glucose-6-phosphate_6TMS isomer 2	4	0.03159010119481511
C05	Homogentisic acid_3TMS	1	0.0005790600219092952
C05	Phosphoserine_4TMS	5	0.038831419104685655
C05	Syringic acid_2TMS	2	0.005152027973699562
C05	beta-Sitosterol_1TMS	1	0.0007226020603551738
C06	1-Octadecanol_1TMS	3	0.004407934055964751
C06	2-Deoxyglucose_4TMS	11	0.4662729291199305
C06	2-Methoxybenzoic acid_1TMS	1	6.618492950707045e-05
C06	2-Methylmalonic acid_2TMS	1	0.0014754861964052395
C06	2-Oxoadipic acid_2TMS isomer 1	4	0.028280632936016008
C06	2-Oxoadipic acid_2TMS isomer 2	3	0.0064074023198708255
C06	3,4-Dihydroxybenzeneacetic acid_3TMS	1	5.5283230174160594e-05
C06	3-Methylglutaric acid_2TMS	1	0.0035940721881327587
C06	4-Hydroxy-3methoxyphenylacetic acid_2TMS	1	4.870172559684742e-05
C06	5-Hydroxyindole-3-acetic acid_3TMS	1	0.000252311072350628
C06	5-Methylcytidine_4TMS isomer 1	4	0.3434722812320086
C06	5-Methylcytidine_4TMS isomer 2	3	0.2854343832455403
C06	6-Aminocaproic acid_2TMS	2	0.10619656838310286
C06	7-Dehydrocholesterol_1TMS	1	5.141102054634601e-05
C06	Acetylalanine_1TMS	4	0.014405249999675828
C06	Acetylalanine_2TMS	1	0.0001339799657228295
C06	Acetylaspartic acid_2TMS	2	0.007451632354217258
C06	Acetylaspartic acid_3TMS	2	0.0016826374976214586
C06	Acetylgalactosamine_4TMS	8	0.15105394555127447
C06	Acetylgalactosamine_5TMS isomer 1	8	0.14419713637510878
C06	Acetylgalactosamine_5TMS isomer 2	9	0.18987699864078328
C06	Acetylglucosamine_5TMS isomer 1	10	0.166766541337128
C06	Acetylglucosamine_5TMS isomer 2	9	0.19071455689590466
C06	Acetylglutamic acid_2TMS	4	0.017407084133997247
C06	Acetylglutamic acid_3TMS	4	0.008481814316332693
C06	Acetylglutamine_2TMS	2	0.0006588059129025821
C06	Acetylglutamine_3TMS	4	0.008702033715022577
C06	Acetylglutamine_4TMS	1	0.00019145877146562232
C06	Acetylleucine_1TMS	2	0.006542656613463961
C06	Acetylleucine_2TMS	4	0.0068362324472810146
C06	Acetyllysine_4TMS	1	0.00023796831370685785
C06	Acetylmethionine_1TMS	2	0.005612290164552729
C06	Acetylmethionine_2TMS	3	0.0019072338121385684
C06	Acetylphenylalanine_1TMS	2	0.0014336896129351212
C06	Acetylproline_1TMS	1	0.000278450557719802
C06	Acetylserine_2TMS	4	0.005370902812178356
C06	Acetylserotonin_2TMS isomer 1	1	0.0005261810293811333
C06	Acetylserotonin_2TMS isomer 2	2	0.0006643361976737923
C06	Acetylserotonin_3TMS	1	0.00022381637737121465
C06	Acetylserotonin_TMS derivative	1	0.0004068371156895998
C06	Acetyltryptophan_2TMS isomer 2	1	0.017022731664697328
C06	Adenosine_4TMS	4	0.27142589169081405
C06	Adenosine_5TMS	3	0.09656197585793046
C06	Allose_5TMS isomer 1	6	0.1760690817759673
C06	Allose_5TMS isomer 2	7	0.18066799047481674
C06	Arabitol_5TMS	9	0.796552247937575
C06	Arabitol_5TMS	9	0.7972294938455029
C06	Arabitol_5TMS	10	0.796552247937575
C06	Arabitol_5TMS	10	0.7972294938455029
C06	Arginine_3TMS	1	0.0005538902124994178
C06	Ascorbic acid_4TMS	2	0.0011776232434043414
C06	Asparagine_2TMS	1	0.0003619766032101337
C06	Asparagine_3TMS	3	0.011517505427968295
C06	Asparagine_4TMS isomer 1	3	0.002631495724091621
C06	Asparagine_4TMS isomer 2	1	0.00017158574684190142
C06	Aspartic acid_2TMS	1	0.0013702270243971652
C06	Aspartic acid_3TMS isomer	1	0.0002489233537992348
C06	Aspartic acid_4TMS	3	0.0006822165831590929
C06	Azelaic acid_2TMS	5	0.13050106710329185
C06	Cholestatrienol_1TMS	2	0.0005216196032285912
C06	Cholestenone	1	0.0001178770218716238
C06	Cotinine	1	0.00024249768406402607
C06	Creatinine_3TMS	2	0.0005059176068196107
C06	Cysteine_3TMS	2	0.0024687173663095192
C06	Cysteine_4TMS	2	0.00842587946214087
C06	Cystine_4TMS	2	0.0065765390372920715
C06	Cytidine_4TMS	3	0.44482747370197134
C06	Cytidine_5TMS	4	0.3997118991300988
C06	Dehydrocholesterol_1TMS	1	0.00011706507272577624
C06	Dehydroergosterol_1TMS	2	0.00016181212850229252
C06	Dehydroestradiol_2TMS	2	0.00011238610787358037
C06	Deoxycholic acid_3TMS	1	0.007159361712657941
C06	Dopamine_3TMS	1	6.792440128284835e-05
C06	Estradiol_2TMS	2	0.07102579490894563
C06	Estrone_1TMS	3	0.00017109041311763726
C06	Fructose_5TMS isomer 1	15	0.8584115640959713
C06	Fructose_5TMS isomer 2	18	0.8766808769415186
C06	Galactitol_6TMS	7	0.7806173392109105
C06	Galactose_5TMS isomer 1	8	0.300679241269463
C06	Galactose_5TMS isomer 2	7	0.2556510637527008
C06	Gluconic acid-1,4-lactone	7	0.8218563911271052
C06	Gluconic acid-1,5-lactone	7	0.2796935788869509
C06	Gluconic acid_6TMS	5	0.23600602498468135
C06	Gluconolactone	6	0.31279499157103
C06	Glucose-6-phosphate_6TMS isomer 1	7	0.12196059477449687
C06	Glucose-6-phosphate_6TMS isomer 2	7	0.10596956073025553
C06	Glucose_5TMS isomer 1	10	0.21294987952826935
C06	Glucose_5TMS isomer 2	7	0.19622618970606528
C06	Glucuro-3,6-lactone_3TMS isomer 1	10	0.4053088855035085
C06	Glucuro-3,6-lactone_3TMS isomer 2	5	0.14886208608468565
C06	Glutamic acid_2TMS	3	0.0017939320284854601
C06	Glutaric acid_2TMS	2	0.014000252440764624
C06	Glycylleucine_4TMS	1	0.0110250096196453
C06	Guanine_4TMS	1	7.809256031894285e-05
C06	Guanosine_5TMS	3	0.144172153079289
C06	Hippuric acid_1TMS	1	5.0814421731813864e-05
C06	Hippuric acid_2TMS	2	0.0007869903934474518
C06	Homocysteine_4TMS	1	0.0001547989112497817
C06	Homoserine_3TMS	1	0.003577385648487738
C06	Indole-3-acetamide_3TMS	2	0.0014681681285255805
C06	Inosine_4TMS	4	0.5659009785975542
C06	Isocitric acid_4TMS	2	0.0322079280116973
C06	Kynurenic acid_2TMS	1	0.0015717231788780195
C06	Kynurenine_2TMS	2	0.14888966648766827
C06	Kynurenine_4TMS	2	0.023847210176307237
C06	Leucine_2TMS	2	0.0012695620583979292
C06	Lithocholic acid_2TMS	3	0.0574439004331776
C06	Lysine_3TMS	1	0.0005139073199129504
C06	Maleamic acid_2TMS isomer 1	2	0.008525550004849499
C06	Maleamic acid_2TMS isomer 2	1	0.0015583180376594202
C06	Maleamic acid_3TMS	6	0.009164260436411336
C06	Maltose_8TMS isomer 1	6	0.25875819484218754
C06	Maltose_8TMS isomer 2	7	0.2600329739909353
C06	Maltotriose_11TMS isomer 1	7	0.2092272108700064
C06	Maltotriose_11TMS isomer 2	5	0.22055353882175274
C06	Mannitol_6TMS	8	0.4561051686273069
C06	Mannose_5TMS isomer 1	13	0.2264438806739015
C06	Mannose_5TMS isomer 2	9	0.1969137517883276
C06	Melatonin_1TMS	1	0.0001487010126396968
C06	Methionine sulfoxide_3TMS	4	0.011237659397867784
C06	Methyl-3-indolylacetate_1TMS	1	0.00038545270268508833
C06	Methylnicotinamide_1TMS	1	0.0012612668114779886
C06	Myo-inositol_6TMS	3	0.5252414721095896
C06	Myristic acid_1TMS	3	0.03907206123687376
C06	Nicotinic acid_1TMS	1	0.003447916045090796
C06	Norvaline_2TMS	1	2.991103258878867e-05
C06	Norvaline_3TMS	3	0.002164243578659521
C06	Palmitic acid_1TMS	4	0.056628128486867865
C06	Palmitoleic acid_1TMS	3	0.06416116285064101
C06	Pregnenolone_1TMS	1	4.996783814169303e-05
C06	Progesterone	2	0.0003683245557904697
C06	Proline_2TMS	1	0.0012578323644085614
C06	Ribitol_5TMS	8	0.7140334223708281
C06	Ribose_4TMS	11	0.8566412457759247
C06	Sarcosine_2TMS	1	0.0001319345117613696
C06	Sebacid acid_2TMS	5	0.14940341910501825
C06	Serine_4TMS	6	0.002011313274680345
C06	Shikimic acid_4TMS	1	0.02135206798752208
C06	Sorbitol_6TMS	7	0.4962359969532115
C06	Spermidine_4TMS	2	0.03136129501952206
C06	Spermine_derivative	1	0.0001577945205699241
C06	Stearic acid_1TMS	3	0.049471364289461126
C06	Stigmasterol_1TMS	1	1.6714839061287304e-05
C06	Suberic acid_2TMS	5	0.11975426112204647
C06	Succinic acid_1TMS	1	0.00524744029224185
C06	Sucrose_8TMS	4	0.3170621304318687
C06	Syringic acid_2TMS	1	0.00029703470658629615
C06	Tetradecanedioic acid_2TMS	5	0.2642148822964428
C06	Theanine_2TMS	1	0.0005046375017996088
C06	Theanine_3TMS	1	0.000234202464965162
C06	Threonic acid_4TMS	6	0.193808709361882
C06	Threonine_3TMS spectra 1	3	0.0006222536525779151
C06	Threonine_3TMS spectra 2	1	0.0010773762193521652
C06	Tryptamine_2TMS	1	4.76220118435151e-05
C06	Tryptophol_2TMS	1	0.001985199644856379
C06	Urea_3TMS	2	0.0024845425642157143
C06	Uric acid_4TMS	1	0.0018000376009133555
C06	Uridine_4TMS isomer 1	8	0.5336887171341352
C06	Uridine_4TMS isomer 2	6	0.5105658283387212
C06	Vanillic acid_2TMS	1	0.00031838361423491113
C06	Xylose_4TMS	11	0.8140434072629077
C06	beta-Alanine_3TMS	2	0.00030638136387751345
C06	beta-Sitosterol_1TMS	2	0.0003565436271848178
C06	cis-Caffeic acid_3TMS	1	0.0020634414431348973
C06	gamma-Aminobutyric acid_2TMS	2	0.0030303948943508703
C06	gamma-Aminobutyric acid_3TMS	1	0.0006275118571446557
C07	1-Octadecanol_1TMS	1	0.0017683253434389184
C07	2-Deoxyglucose_4TMS	1	0.0007661065604971443
C07	2-Oxoadipic acid_2TMS isomer 1	1	0.02484813769056494
C07	3-Indolepropionic acid_1TMS	2	0.0008158647304972411
C07	4-Hydroxy-3methoxyphenylacetic acid_2TMS	1	0.00011906393182920848
C07	5-Methylcytidine_4TMS isomer 1	2	0.003098401321545354
C07	5-Methylcytidine_4TMS isomer 2	2	0.0003939018083327301
C07	7-Dehydrocholesterol_1TMS	5	0.006983524209926552
C07	Acetylglucosamine_5TMS isomer 1	1	0.00737485331583342
C07	Acetylglutamine_2TMS	1	0.004517405111364504
C07	Acetylmethionine_1TMS	1	0.0072895057635817455
C07	Acetylphenylalanine_1TMS	2	0.0025099871204119946
C07	Acetylserotonin_2TMS isomer 2	4	0.008525765140238117
C07	Acetyltryptophan_2TMS isomer 2	1	0.0026924111616444557
C07	Adenine_2TMS	1	2.9931373679954725e-05
C07	Adenosine_5TMS	4	0.008570678803819759
C07	Ascorbic acid_4TMS	1	0.0022114652122594376
C07	Aspartic acid_4TMS	3	0.10977580496527167
C07	Cholestanol_1TMS	2	0.0006059418094035801
C07	Cholestatrienol_1TMS	7	0.024211194897857342
C07	Cholestenone	4	0.008547335828025051
C07	Cotinine	1	0.01432621542795186
C07	Cysteine_3TMS	2	0.01363841986929749
