query	reference	matches	score
C001	Homocysteine_3TMS	1	0.00042925739674820737
C001	Homocysteine_4TMS	1	0.0006842447211737925
C001	Homogentisic acid_3TMS	1	5.118132054005799e-05
C001	Hypoxanthine_2TMS	1	0.0004937184542584312
C001	Indole-2-carboxylic acid_1TMS	1	0.0010377127218127037
C001	Indole-3-acetamide_2TMS	1	0.0004440438303870503
C001	Indole-3-acetamide_3TMS	1	0.0006047750665203634
C001	Isocitric acid_4TMS	14	0.4585688097075576
C001	Itaconic acid_2TMS	2	0.001951849567282952
C001	Kynurenine_2TMS	2	0.0009210814778124812
C001	Kynurenine_4TMS	1	0.0011131817895431268
C001	Leucine_2TMS	1	0.0005632024526761179
C001	Lysine_3TMS	2	0.0007560369203948118
C001	Maleamic acid_2TMS isomer 1	1	0.0001044033149906588
C001	Maleamic acid_3TMS	2	0.002476731689623355
C001	Maleic acid_2TMS	1	0.0005461930589143947
C001	Methionine sulfoxide_3TMS	1	0.0002056123384747999
C001	Methionine_2TMS	1	1.2538597159011778e-05
C001	Methyl palmitate	1	1.5867876829090965e-05
C001	Methyl stearate	1	1.9664089319692122e-05
C001	Myristic acid_1TMS	1	0.0012692210666859734
C001	Norvaline_3TMS	2	0.00291916456556794
C001	Palmitic acid_1TMS	1	0.002299151477950085
C001	Palmitoleic acid_1TMS	1	0.002527175988041775
C001	Phosphoserine_4TMS	1	0.0008591530026773894
C001	Pregnenolone_1TMS	2	2.888723821833449e-05
C001	Progesterone	2	3.185017968258997e-05
C001	Proline_2TMS	1	0.0013488740620666824
C001	Sebacid acid_2TMS	2	0.001898977609790544
C001	Serine_4TMS	1	0.0004830929662715066
C001	Spermidine_5TMS	2	0.0003686740738691818
C001	Spermine_6TMS	2	0.0012931115245757882
C001	Spermine_derivative	1	0.0008243370690654432
C001	Stearic acid_1TMS	1	0.0011857221411273
C001	Suberic acid_2TMS	1	0.0026960019897975217
C001	Sucrose_8TMS	1	0.0028996613518963077
C001	Tetradecanedioic acid_2TMS	2	0.0019746537692514887
C001	Theanine_2TMS	1	0.0008302268001757478
C001	Theanine_3TMS	1	0.0005873957933660817
C001	Theobromine_1TMS	1	0.0008028570029979681
C001	Threonic acid_4TMS	1	8.91402929748886e-05
C001	Thymol_1TMS	1	0.0007268152936553697
C001	Tryptamine_2TMS	1	0.0005264610335141792
C001	Tryptamine_derivative	1	0.0005855456460924507
C001	Uracil_2TMS	1	0.002055573757402523
C001	Uric acid_4TMS	2	0.0007118467604809266
C001	Uridine_4TMS isomer 2	1	0.0012451368666477275
C001	Vanillic acid_2TMS	1	0.00635266617704564
C001	Xanthine_3TMS	1	0.0004002210283258989
C001	Xylose_4TMS	1	3.157978887793509e-05
C001	alpha-Methylcinammic acid_1TMS	1	0.0008159000358980571
C001	trans-Aconitic acid_3TMS	6	0.017285667335666388
C002	2-Oxoadipic acid_2TMS isomer 1	1	0.013697008163018812
C002	2-Oxoadipic acid_2TMS isomer 2	1	0.0004690620978760544
C002	3-Methylglutaric acid_2TMS	2	0.00012719787233134798
C002	Acetylalanine_1TMS	2	0.08084733660943699
C002	Acetylalanine_2TMS	2	0.0026188267173038373
C002	Acetylaspartic acid_2TMS	3	0.03894861475331248
C002	Acetylaspartic acid_3TMS	4	0.1577135733252054
C002	Acetylgalactosamine_4TMS	1	0.0037458884875148533
C002	Acetylgalactosamine_5TMS isomer 1	3	0.010541662411301674
C002	Acetylgalactosamine_5TMS isomer 2	2	0.014308330388265626
C002	Acetylglucosamine_5TMS isomer 1	2	0.01516031580914145
C002	Acetylglucosamine_5TMS isomer 2	2	0.020385216637211056
C002	Acetylglutamic acid_2TMS	2	0.020435024227302586
C002	Acetylglutamic acid_3TMS	2	0.011527756113376288
C002	Acetylglutamine_2TMS	2	0.03690325103289067
C002	Acetylglutamine_3TMS	2	0.010980305731951237
C002	Acetylglutamine_4TMS	1	0.00903142869860213
C002	Acetylleucine_1TMS	2	0.04340564249316768
C002	Acetyllysine_4TMS	3	0.004949348147827479
C002	Acetylmethionine_1TMS	2	0.04204995635911602
C002	Acetylmethionine_2TMS	1	0.007123990910563911
C002	Acetylphenylalanine_1TMS	1	0.014405205380734728
C002	Acetylproline_1TMS	1	0.006219260447635329
C002	Acetylserine_2TMS	2	0.1184516071043433
C002	Acetyltyrosine_2TMS	1	0.004468183960364458
C002	Acetyltyrosine_3TMS	1	0.024725324654708104
C002	Allantoin_4TMS	2	0.002313808959816157
C002	Allantoin_5TMS	1	0.00018357920570275616
C002	Allose_5TMS isomer 2	1	0.00031341050997494023
C002	Asparagine_2TMS	1	0.019588376638280752
C002	Asparagine_3TMS	2	0.0008063331916094344
C002	Asparagine_4TMS isomer 1	1	0.012456371724904994
C002	Asparagine_4TMS isomer 2	2	0.03366998708558766
C002	Aspartic acid_2TMS	1	0.09510687703445916
C002	Aspartic acid_3TMS isomer	1	0.8638701404067065
C002	Aspartic acid_3TMS isomer	1	0.8109467131989364
C002	Aspartic acid_3TMS isomer	2	0.8638701404067065
C002	Aspartic acid_3TMS isomer	2	0.8109467131989364
C002	Aspartic acid_4TMS	1	0.010161299833108251
C002	Cholestanol_1TMS	1	5.331108362095688e-06
C002	Citraconic acid_2TMS	1	7.736455644309702e-05
C002	Creatinine_3TMS	4	0.0007163194241086686
C002	Cysteine_3TMS	1	0.0006722000623700155
C002	Cysteine_4TMS	1	0.10322458085731888
C002	Cystine_4TMS	1	0.07790495446337549
C002	Dehydroergosterol_1TMS	1	3.190344964122657e-05
C002	Estradiol_2TMS	1	6.112394359919022e-05
C002	Estrone_1TMS	1	2.854276950426205e-05
C002	Ferulic acid_2TMS	1	0.00010420468062786484
C002	Galactose_5TMS isomer 2	1	0.003064929186312792
C002	Gluconic acid-1,5-lactone	1	0.0018214377309755802
C002	Glucuro-3,6-lactone_3TMS isomer 1	2	0.006561795015765807
C002	Glutamic acid_3TMS spectra 1	3	0.0008409442183807518
C002	Glutamic acid_3TMS spectra 2	3	0.0008558933911872644
C002	Glutaric acid_2TMS	1	5.727654978013646e-05
C002	Guanine_3TMS	1	0.0005565687106743786
C002	Hippuric acid_2TMS	1	0.008857527626840403
C002	Histidine_4TMS	1	0.00013710305191518286
C002	Homocysteine_3TMS	1	0.01599461076103912
C002	Homoserine_3TMS	1	1.492150745480373e-05
C002	Indole-3-carboxylic acid_2TMS	1	0.00019000794948527983
C002	Kynurenic acid_2TMS	1	0.00021256276285722332
C002	Kynurenine_2TMS	1	0.012647818661226787
C002	Kynurenine_3TMS	1	0.016233951579030084
C002	Levodopa_4TMS	1	9.172337973599207e-05
C002	Mannitol_6TMS	1	0.003415336862110293
C002	Melatonin_1TMS	2	0.6239130238531627
C002	Melatonin_2TMS	1	0.8768879892978921
C002	Methionine_2TMS	2	0.02941230504453942
C002	Methyl stearate	1	0.015122318649358991
C002	Norvaline_3TMS	3	0.04518345927319042
C002	Orotic acid_3TMS	1	0.00017341555600694516
C002	Phosphoserine_4TMS	2	0.052870487081035214
C002	Pyroglutamic acid_2TMS	1	0.00057631414613001
C002	Pyroglutamic acid_2TMS	1	0.0011356712757142346
C002	Pyroglutamic acid_2TMS	2	0.00057631414613001
C002	Pyroglutamic acid_2TMS	2	0.0011356712757142346
C002	Quinolinic aicd_2TMS	1	2.336589504106966e-05
C002	Sebacid acid_2TMS	1	0.0015123124621375962
C002	Serine_3TMS	1	0.0097256388510868
C002	Serine_4TMS	1	8.780098236003283e-05
C002	Sorbitol_6TMS	1	0.0034209279414187032
C002	Theanine_2TMS	2	0.005141338746195736
C002	Threonine_3TMS spectra 1	3	0.006536915867628147
C002	Threonine_3TMS spectra 2	1	0.001022605324496764
C002	Tryptophan_3TMS	1	0.0005818160635856657
C002	Urea_3TMS	1	0.002646966007025204
C002	beta-Alanine_3TMS	1	0.03690285649210626
C002	cis-Caffeic acid_3TMS	1	0.005306854660136667
C002	gamma-Aminobutyric acid_2TMS	2	0.18975999436369614
C002	trans-Aconitic acid_3TMS	1	0.0011278733052168875
C003	2,3-Dihydroxybenzoic acid_3TMS	1	9.216114693469064e-06
C003	2-Deoxyglucose_4TMS	2	0.016572540034068068
C003	2-Methoxybenzoic acid_1TMS	1	0.0004992593586868454
C003	2-Methylmalonic acid_2TMS	2	0.026149017771101683
C003	2-Oxoadipic acid_2TMS isomer 1	2	0.009341072159586851
C003	2-Oxoadipic acid_2TMS isomer 2	1	0.008754473971997991
C003	3-Chlorotyrosine_3TMS	1	0.0037421197297724702
C003	3-Methylglutaric acid_2TMS	1	0.023348190504894516
C003	4-Hydroxy-3methoxyphenylacetic acid_2TMS	1	0.0014348105814795654
C003	4-Methoxymandelic acid_2TMS	1	0.0026027827687538693
C003	5-Methylcytidine_4TMS isomer 1	2	0.010100622598317488
C003	5-Methylcytidine_4TMS isomer 2	2	0.006679002505204838
C003	6-Aminocaproic acid_3TMS	1	0.003275454070510988
C003	7-Dehydrocholesterol_1TMS	1	8.037109461719893e-06
C003	Acetylalanine_2TMS	2	0.005017156402820872
C003	Acetylaspartic acid_2TMS	1	0.004386157278332758
C003	Acetylaspartic acid_3TMS	1	0.005702854453527329
C003	Acetylgalactosamine_4TMS	1	0.017062753975692874
C003	Acetylgalactosamine_5TMS isomer 1	2	0.018229221629516915
C003	Acetylgalactosamine_5TMS isomer 2	1	0.016224939603812424
C003	Acetylglucosamine_5TMS isomer 1	1	0.016967740176686934
C003	Acetylglucosamine_5TMS isomer 2	2	0.017618062132081197
C003	Acetylglutamic acid_2TMS	1	0.0032344775360396
C003	Acetylglutamic acid_3TMS	2	0.008983168524726108
C003	Acetylglutamine_2TMS	1	0.0066403746327984466
C003	Acetylglutamine_3TMS	2	0.008305558268440575
C003	Acetylglutamine_4TMS	1	0.01891866511972471
C003	Acetylleucine_2TMS	1	0.0015601625993832769
C003	Acetyllysine_3TMS	1	0.002945782423715011
C003	Acetyllysine_4TMS	1	0.005813712676316667
C003	Acetylmethionine_2TMS	2	0.006356629392996696
C003	Acetylserine_2TMS	1	0.00747809726656313
C003	Acetylserotonin_2TMS isomer 2	2	0.007174224309998544
C003	Acetyltryptophan_2TMS isomer 2	1	0.0002634272608404014
C003	Acetyltyrosine_2TMS	1	5.3535443677946306e-05
C003	Acetyltyrosine_3TMS	2	0.0027885641039162323
C003	Adenine_3TMS	1	0.00015538224426521341
C003	Adenosine_4TMS	2	0.005745707379094239
C003	Adenosine_5TMS	2	0.0027666052308028275
C003	Alanine_2TMS	2	0.014509589919811132
C003	Alanine_3TMS	2	0.010175899911055957
C003	Allantoin_3TMS	1	0.01143977549220388
C003	Allantoin_4TMS	2	0.013304456383670551
C003	Allantoin_5TMS	2	0.008058556870468898
C003	Allose_5TMS isomer 1	1	0.013578464971458674
C003	Allose_5TMS isomer 2	1	0.0154580275323755
C003	Arabitol_5TMS	1	0.010473707639701369
C003	Arabitol_5TMS	1	0.01005054261677739
C003	Arabitol_5TMS	1	0.010473707639701369
C003	Arabitol_5TMS	1	0.01005054261677739
C003	Arginine_3TMS	1	0.0016812674221720362
C003	Ascorbic acid_4TMS	1	0.0158669576477412
C003	Asparagine_2TMS	1	0.003908389641110563
C003	Asparagine_3TMS	1	0.009546761130101531
C003	Asparagine_4TMS isomer 1	2	0.019231422735517936
C003	Asparagine_4TMS isomer 2	2	0.011853595155766495
C003	Aspartic acid_3TMS isomer	1	0.006234977442368861
C003	Aspartic acid_3TMS isomer	1	0.005654957458371593
C003	Aspartic acid_3TMS isomer	1	0.006234977442368861
C003	Aspartic acid_3TMS isomer	1	0.005654957458371593
C003	Aspartic acid_4TMS	3	0.001632663348703249
C003	Azelaic acid_2TMS	3	0.016590388417697853
C003	Cholestatrienol_1TMS	4	0.013068537467862249
C003	Cholestenone	4	0.0018667623690624441
C003	Citraconic acid_2TMS	1	0.02675639163575952
C003	Citric acid_4TMS	2	0.15725858813194354
C003	Creatinine_3TMS	1	0.004579587022053167
C003	Cysteine_3TMS	1	0.006382608079275085
C003	Cysteine_4TMS	1	0.012739335321381854
C003	Cystine_4TMS	4	0.01683085393613055
C003	Cytidine_4TMS	2	0.008265225492496564
C003	Cytidine_5TMS	1	0.011851031324293132
C003	Cytosine_3TMS	1	0.0032665055207353982
C003	Dehydroergosterol_1TMS	2	0.0016464055353051649
C003	Dehydroestradiol_2TMS	2	0.016332179065254682
C003	Dopamine_3TMS	1	0.006954863094096768
C003	Estradiol_2TMS	2	0.005851378306463608
C003	Estrone_1TMS	2	0.007489854495093861
C003	Estrone_1TMS	2	0.004228531404241332
C003	Estrone_1TMS	1	0.007489854495093861
C003	Estrone_1TMS	1	0.004228531404241332
C003	Fructose_5TMS isomer 1	1	0.005088158751020386
C003	Fructose_5TMS isomer 2	2	0.008416143550778141
C003	Fumaric acid_2TMS	1	0.01225862716415658
C003	Galactitol_6TMS	1	0.009903504673585346
C003	Galactose_5TMS isomer 1	1	0.015681173437955453
C003	Galactose_5TMS isomer 2	1	0.01621830802047142
C003	Gluconic acid-1,4-lactone	2	0.015474295210990648
C003	Gluconic acid-1,5-lactone	2	0.015980790917428125
C003	Gluconic acid_6TMS	3	0.012730274654836548
C003	Gluconolactone	3	0.014066986802176391
C003	Glucose-6-phosphate_6TMS isomer 1	2	0.005792980455828172
C003	Glucose-6-phosphate_6TMS isomer 2	1	0.005073662923315935
C003	Glucose_5TMS isomer 1	1	0.015524534828412338
C003	Glucose_5TMS isomer 2	1	0.015534520171848903
C003	Glucuro-3,6-lactone_3TMS isomer 1	2	0.010029744441618645
C003	Glucuro-3,6-lactone_3TMS isomer 2	3	0.015583058662696376
C003	Glutamic acid_2TMS	1	0.0003075284979291198
C003	Glutamic acid_3TMS spectra 1	1	0.0064916198516728795
C003	Glutamic acid_3TMS spectra 2	1	0.005115269272954636
C003	Glutaric acid_2TMS	1	0.024197233019017668
C003	Glycine_3TMS	2	0.00920881886813006
C003	Glycylleucine_3TMS	1	0.002240009016029223
C003	Glycylleucine_4TMS	1	0.004741225055575122
C003	Glycylvaline_4TMS	1	0.0028064049702982248
C003	Guanine_3TMS	1	0.002563189976889931
C003	Guanosine_5TMS	1	0.005321084817325305
C003	Hippuric acid_2TMS	1	0.003372091128424477
C003	Histidine_3TMS	1	0.00021528064492253157
C003	Histidine_4TMS	2	0.007743092675662291
C003	Homocitrulline_4TMS	1	0.004782365993011704
C003	Homocysteine_3TMS	1	0.00019279370386049487
C003	Homocysteine_4TMS	1	0.004960870929912102
C003	Homogentisic acid_3TMS	2	0.004152018492900225
C003	Homoserine_3TMS	1	0.005315663844143256
C003	Homoserine_4TMS	2	0.00803380844866187
C003	Hydroxyproline_3TMS	1	0.002395531047779396
C003	Hypotaurine_3TMS	1	0.008005072659235116
C003	Hypoxanthine_2TMS	1	0.002753145665363184
C003	Indole-3-acetamide_3TMS	1	0.0018633744686036712
C003	Indole-3-acetic acid_1TMS	1	0.004191331423867637
C003	Indole-3-carboxylic acid_2TMS	2	0.0024332866439443963
C003	Inosine_4TMS	1	0.00457788926356629
C003	Isocitric acid_4TMS	2	0.02422862471012516
C003	Isoleucine_2TMS	1	0.004831020607339138
C003	Itaconic acid_2TMS	1	0.025530577554281
C003	Kynurenic acid_2TMS	1	0.00018032674363386764
C003	Kynurenine_2TMS	1	0.0005199736815034897
C003	Kynurenine_3TMS	1	0.00012278424733392658
C003	Kynurenine_4TMS	1	4.1316888010335494e-05
C003	Levodopa_4TMS	1	0.0023346678276829
C003	Lysine_3TMS	2	0.014716921621837041
C003	Lysine_4TMS	2	0.02513156724800542
C003	Maleamic acid_2TMS isomer 1	1	0.026538115142682447
C003	Maleamic acid_2TMS isomer 2	1	0.007728111760847681
C003	Maleamic acid_3TMS	2	0.022936868003968217
C003	Maleic acid_2TMS	1	0.02397295196352973
C003	Malic acid_3TMS	1	0.01790737852322878
C003	Maltose_8TMS isomer 1	2	0.008383387955563192
C003	Maltose_8TMS isomer 2	1	0.00639782460649362
C003	Maltotriose_11TMS isomer 1	2	0.006011869198104501
C003	Maltotriose_11TMS isomer 2	1	0.0040999768566351074
C003	Mannitol_6TMS	1	0.01380751424835693
C003	Mannose_5TMS isomer 1	1	0.015931803918133872
C003	Mannose_5TMS isomer 2	1	0.016065992601937782
C003	Methionine_2TMS	1	0.004923618372939531
C003	Methyl palmitate	1	0.010870688333199216
C003	Methyl stearate	1	0.019051666781980538
C003	Methylnicotinamide	1	9.908511230022206e-05
C003	Methylnicotinamide_1TMS	1	5.4002218306666576e-05
C003	Myo-inositol_6TMS	1	0.007052005136576791
C003	Myristic acid_1TMS	1	0.0019766378538479653
C003	Nicotinic acid_1TMS	2	0.007115497537560809
C003	Norvaline_2TMS	1	0.005072619401942547
C003	Norvaline_3TMS	2	0.007856477538200006
C003	Orotic acid_3TMS	2	0.0044146502265610225
C003	Phenylalanine_2TMS	2	0.007116330709889384
C003	Phosphoserine_4TMS	1	0.004026687240354414
C003	Pipecolinic acid_1TMS	1	0.0020685090779783595
C003	Pipecolinic acid_2TMS	1	0.02448672684684004
C003	Progesterone	4	0.0031404092565436594
C003	Proline_2TMS	1	0.004564299236170298
C003	Pyroglutamic acid_2TMS	1	0.005084102540067739
C003	Pyroglutamic acid_2TMS	1	0.0049752343450705575
C003	Pyroglutamic acid_2TMS	1	0.005084102540067739
C003	Pyroglutamic acid_2TMS	1	0.0049752343450705575
C003	Quinolinic aicd_2TMS	2	0.02674093529170605
C003	Ribitol_5TMS	1	0.010863351643765992
C003	Ribose_4TMS	2	0.006142958115452684
C003	Salicylic acid_2TMS	1	0.0029807920287173465
C003	Sebacid acid_2TMS	2	0.01313272590522226
C003	Serine_3TMS	1	0.006869237370248846
C003	Serine_4TMS	3	0.01211574398915122
C003	Shikimic acid_4TMS	1	0.0048766667931058535
C003	Sorbitol_6TMS	1	0.013132554632668565
C003	Spermidine_4TMS	2	0.007356824418723706
C003	Spermidine_5TMS	1	0.007611290295667569
C003	Spermine_6TMS	2	0.005989950345877025
C003	Spermine_derivative	2	0.003169017549078976
C003	Stigmasterol_1TMS	1	6.754505469304404e-05
C003	Suberic acid_2TMS	1	0.013566433061271284
C003	Succinic acid_1TMS	1	0.026720730766523083
C003	Sucrose_8TMS	2	0.006638579007909334
C003	Taurine_3TMS	1	0.012216907313863523
C003	Tetradecanedioic acid_2TMS	1	0.0069683418732027855
C003	Theanine_2TMS	1	0.005150691286908151
C003	Theanine_3TMS	1	0.004838508383912253
C003	Threonic acid_4TMS	3	0.018405970706596417
C003	Threonine_3TMS spectra 2	1	0.012973028837565948
C003	Thymine_2TMS	2	0.006442696678475801
C003	Thymol_1TMS	2	0.00013733171566224068
C003	Tryptamine_2TMS	2	0.0003213750967602063
C003	Tryptamine_3TMS	1	0.002691601682380616
C003	Tryptamine_derivative	2	0.007443717834463355
C003	Tyrosine_3TMS	2	0.00452853672263278
C003	Uracil_2TMS	2	0.0072156478786776284
C003	Urea_2TMS	1	0.02595526789834591
C003	Urea_3TMS	2	0.02689824023124153
C003	Uric acid_4TMS	1	0.00810518888028874
C003	Uridine_4TMS isomer 1	2	0.008790590225347769
C003	Uridine_4TMS isomer 2	2	0.009463033622550012
C003	Valine_2TMS	1	0.006454089794880728
C003	Xanthine_3TMS	1	0.00895773122009155
C003	Xylose_4TMS	3	0.013198112387498942
C003	alpha-Methylcinammic acid_1TMS	1	3.921272899910224e-05
C003	beta-Alanine_3TMS	1	0.0038112125681690353
C003	beta-Sitosterol_1TMS	2	8.168277250255798e-05
C003	cis-Caffeic acid_3TMS	2	0.00119289056845926
C003	gamma-Aminobutyric acid_2TMS	1	0.0073001251085517155
C003	gamma-Aminobutyric acid_3TMS	1	0.007895084325848544
C003	trans-Aconitic acid_3TMS	2	0.0595142670820697
C004	3-Methylglutaric acid_2TMS	1	0.00024018260539338158
C004	Acetylaspartic acid_3TMS	1	0.006158081272619457
C004	Acetylgalactosamine_5TMS isomer 2	1	0.007915734808184772
C004	Acetylglutamic acid_2TMS	1	0.02713787061104254
C004	Acetylglutamic acid_3TMS	1	0.016382739190266234
C004	Acetylglutamine_2TMS	1	0.024677945536948413
C004	Acetylglutamine_3TMS	1	0.01721421676791111
C004	Acetylglutamine_4TMS	1	0.011081501208997138
C004	Acetylleucine_2TMS	1	0.013651683819197626
C004	Acetylmethionine_1TMS	1	0.01745790795869105
C004	Acetylmethionine_2TMS	1	0.016389544686244012
C004	Acetylphenylalanine_1TMS	1	0.019216259399435383
C004	Acetylproline_1TMS	1	0.011150032631379328
C004	Acetylserotonin_2TMS isomer 2	1	0.02406822109318829
C004	Acetyltryptophan_2TMS isomer 1	1	0.010099390571239129
C004	Allantoin_4TMS	1	0.009555722866015007
C004	Arginine_3TMS	1	0.009118652419759293
C004	Ascorbic acid_4TMS	1	0.013032984561402276
C004	Asparagine_3TMS	2	0.012699340892386876
C004	Aspartic acid_2TMS	1	0.00022197789952819346
C004	Aspartic acid_4TMS	1	0.00017113944966172756
C004	Azelaic acid_2TMS	2	0.002362209414407561
C004	Caffeine	1	7.299735722011644e-06
C004	Citric acid_4TMS	1	0.005608268943493604
C004	Cotinine	1	0.014531121900736353
C004	Cysteine_4TMS	1	0.01751055472320454
C004	Cystine_4TMS	1	0.0003034876381715781
C004	Cytidine_4TMS	1	0.0004449936246515281
C004	Cytidine_5TMS	2	0.03575516981850442
C004	Cytosine_3TMS	1	0.009142654832831805
C004	Dehydrocholesterol_1TMS	1	0.00035227300668821184
C004	Dehydroergosterol_1TMS	1	5.7071000918163646e-05
C004	Dopamine_3TMS	1	0.05622204791005052
C004	Ergosterol_1TMS	1	0.0003663597386983885
C004	Estrone_1TMS	1	0.031513101614106344
C004	Estrone_1TMS	1	0.033035272685034985
C004	Estrone_1TMS	1	0.031513101614106344
C004	Estrone_1TMS	1	0.033035272685034985
C004	Galactose_5TMS isomer 2	1	0.005344204787564234
C004	Gluconolactone	1	0.006141505714546559
C004	Glucose-6-phosphate_6TMS isomer 1	1	0.008442698847313499
C004	Glucose-6-phosphate_6TMS isomer 2	1	0.008974295726754613
C004	Glucose_5TMS isomer 2	1	0.0060614314540488184
C004	Glucuro-3,6-lactone_3TMS isomer 2	2	0.021244469945289515
C004	Glycylvaline_4TMS	1	0.014230699585324691
C004	Histidine_3TMS	2	0.01719333170339916
C004	Histidine_4TMS	1	0.006117524391208153
C004	Homocitrulline_4TMS	1	0.01350556476528807
C004	Homocysteine_3TMS	1	0.0076746706613134924
C004	Homocysteine_4TMS	1	0.012233575767202123
C004	Hypoxanthine_2TMS	1	0.008827166554497008
C004	Indole-2-carboxylic acid_1TMS	1	0.018553211758956096
C004	Indole-3-acetamide_2TMS	1	0.007939036538973725
C004	Indole-3-acetamide_3TMS	2	0.01097064012097822
C004	Indole-3-acetic acid_1TMS	1	1.2912354078881672e-05
C004	Isocitric acid_4TMS	2	0.012712716678391474
C004	Itaconic acid_2TMS	1	0.03272305207465313
C004	Kynurenine_2TMS	3	0.015386764314941345
C004	Kynurenine_3TMS	1	0.00424474720110815
C004	Kynurenine_4TMS	2	0.02092556331691224
C004	Leucine_2TMS	1	0.010069467346811078
C004	Lithocholic acid_2TMS	1	0.00027844882610689783
C004	Lysine_3TMS	1	0.01317821185899834
C004	Maleamic acid_3TMS	2	0.0380732053983836
C004	Maleic acid_2TMS	1	0.009765357280779069
C004	Methyl palmitate	1	0.0003221434383192658
C004	Myristic acid_1TMS	3	0.02327123087002254
C004	Norvaline_3TMS	3	0.0534394895296734
C004	Palmitic acid_1TMS	2	0.04153033266959316
C004	Palmitoleic acid_1TMS	2	0.04576220284817799
C004	Phosphoserine_4TMS	1	0.01536075183136629
C004	Pregnenolone_1TMS	1	0.00029386930597624064
C004	Proline_2TMS	1	0.02411644917099068
C004	Sebacid acid_2TMS	2	0.03377563993272897
C004	Serine_4TMS	1	0.00863719400764484
C004	Spermidine_4TMS	1	6.62375116676179e-05
C004	Spermidine_5TMS	1	0.00587812797581163
C004	Spermine_6TMS	1	0.02110339667019388
C004	Spermine_derivative	1	0.014738279565863138
C004	Stearic acid_1TMS	2	0.021556529703994576
C004	Suberic acid_2TMS	2	0.04890382814688532
C004	Tetradecanedioic acid_2TMS	2	0.03564197564546572
C004	Theanine_2TMS	1	0.014843581761929415
C004	Theanine_3TMS	1	0.010502018826177526
C004	Theobromine_1TMS	1	0.014354238582294891
C004	Threonine_3TMS spectra 2	1	0.00047868780854604364
C004	Thymol_1TMS	3	0.013762512629275985
